Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5336,153HayymdEUNcKanP2gsus,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,The Warriors,46,246413,False,0.513,0.753,0,-9.129,1,0.0384,0.0227,0.876,0.103,0.247,150.004,3,anime
11141,6P3phrVqOebNtYo1uEyRJY,Bombay Bicycle Club,Frühstücksmusik Herbst/Winter 2022/2023,Always Like This,0,245640,False,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,british
7381,1PbMymOpXaxC6LVTCsCGW5,Sierra Hull,25 Trips,Middle Of The Woods,24,159026,False,0.691,0.426,7,-9.682,0,0.0677,0.827,0.000686,0.067,0.559,74.779,4,bluegrass
8779,5K09WxKdlkroDyEVyOSySy,Aretha Franklin,Lady Soul (With Bonus Selections),(You Make Me Feel Like) A Natural Woman,68,165333,False,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,3,blues
424,6xAjAocTRpKamQlCy50RRQ,Zee Avi,Zee Avi's Nightlight,Dream a Little Dream of Me,50,111842,False,0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174,4,acoustic
3398,28b9AxJDN10waQFdU71ggu,Blur,All Out Alternative,Song 2 - 2012 Remaster,0,121160,False,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,alternative
10043,7H0MOWplwc6gf2AD1vTSYi,The Prodigy,Music for the Jilted Generation,Voodoo People,56,387066,False,0.664,0.998,6,-5.86,0,0.0642,0.00128,0.466,0.287,0.37,149.002,4,breakbeat
188,2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55,226640,False,0.378,0.52,11,-10.965,1,0.0382,0.777,0.0888,0.0979,0.357,73.744,4,acoustic
1983,2lXOcxoc8Ye5AXIG7Lhpey,Los Amigos Invisibles,El Paradise,Cara E' Pasmao',19,202346,False,0.715,0.925,5,-3.932,0,0.0316,0.0155,0.0779,0.158,0.898,103.006,4,afrobeat
5962,4cXlM7IelyGNnaOiROPZqn,Kiro Akiyama,アイデンティティ,アイデンティティ,50,269813,False,0.264,0.889,8,-3.494,1,0.0589,9.8e-06,0.0396,0.0857,0.492,118.977,4,anime
4831,1saXUvvFlAQaefZUFVmhCn,Bethel Music;Paul McClure,We Will Not Be Shaken (Live),Jesus We Love You - Live,53,415079,False,0.253,0.359,11,-8.482,1,0.0317,0.31,6.16e-06,0.359,0.115,115.348,3,ambient
7624,5ekDyrauOrlMongwmTU6Hq,The Stanley Brothers,Sweeter Than The Flowers,Stone Walls And Steel Bars,22,129479,False,0.51,0.464,2,-11.346,1,0.0341,0.327,0.00335,0.112,0.65,178.259,3,bluegrass
2105,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock
4443,4yLSpYlcO0jPPLTa3nW8zN,Ludovico Einaudi,Divenire,Fly,59,278933,False,0.174,0.178,1,-18.717,0,0.0362,0.994,0.861,0.0737,0.0347,167.972,3,ambient
10618,5mXU1591cqRwwJ43f6GcjL,The Prodigy,The Fat of the Land,Fuel My Fire,40,258906,False,0.403,0.955,1,-4.692,1,0.0606,3.8e-06,0.872,0.101,0.682,170.002,4,breakbeat
10114,5HWR5bZ3SBN6zA6zHJS3Y6,Propellerheads,Decksandrumsandrockandroll 20th anniversary,Spybreak!,43,420066,False,0.587,0.928,10,-6.74,0,0.053,7.55e-05,0.899,0.238,0.608,127.875,4,breakbeat
5214,0wVjZVd9dwTdaHmtypsNr6,Aimer,Walpurgis,Torches,51,294760,False,0.525,0.665,0,-6.579,1,0.0274,0.577,0.0,0.142,0.36,82.044,4,anime
6200,3Ks3K2RmCxSUcXS6cOvd43,Sodom,Agent Orange,Agent Orange,11,365320,False,0.271,0.988,4,-4.936,0,0.117,1.66e-05,0.735,0.21,0.253,114.027,4,black-metal
3452,7IL8PSVwLOJxqYne6azxQv,The Neighbourhood,Chip Chrome & The Mono-Tones,Pretty Boy,75,234093,False,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,4,alternative
4115,285ieonEuLkll3zknYK2TY,Gustavo Santaolalla,The Last of Us,The Last of Us,61,183533,False,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,3,ambient
9912,5LT3VAtPcUbfurNpjQrOwI,Projota,Tempestade Numa Gota D'Água,Marieva,42,211142,False,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,4,brazil
3633,51dGpRXdXyODtrBj49OvE5,Ol' Dirty Bastard,The Hip Hop Collection,Shimmy Shimmy Ya,0,160666,True,0.743,0.467,0,-5.429,1,0.0632,0.0344,0.0391,0.0716,0.125,96.238,4,alternative
6424,0wl6Ojj7euPLNxcxH4v29K,Cradle Of Filth,Lovecraft & Witch Hearts,Sodomy & Lust,18,282800,False,0.263,0.964,2,-3.023,1,0.0906,0.000101,0.00482,0.559,0.178,118.174,4,black-metal
10057,5SVWUrkhwUkdSJXa6qdrDg,Datsik;Virtual Riot,Master of Shadows,Warriors of the Night,42,203600,False,0.735,0.92,2,-3.036,1,0.051,0.000634,0.186,0.394,0.453,150.0,4,breakbeat
5573,6VcB4JudF8TFcbobm9TDCR,Haruka Tomatsu,戸松遥 BEST SELECTION -sunshine-,courage,56,253160,False,0.572,0.939,4,-1.577,0,0.0471,0.0657,0.0,0.368,0.671,97.928,4,anime
496,5u2HaXFymnYNePtwI5bU3t,Frank Turner,FTHC (Deluxe),Haven't Been Doing So Well,30,196813,False,0.367,0.892,2,-3.91,1,0.133,0.00012,0.000268,0.276,0.799,81.928,4,acoustic
3095,4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,alternative
1941,29CYvexuGcjWiifRIKmdxt,Plastilina Mosh,Singles,Millionaire,19,210746,True,0.815,0.757,7,-7.126,1,0.122,0.0776,0.251,0.0626,0.891,93.571,4,afrobeat
3751,7xcqbjV2NfxlnJzqdRuO7E,Kavinsky;The Weeknd,Kiss Land (Deluxe),Odd Look,55,252853,False,0.627,0.897,10,-3.647,0,0.0504,0.246,0.0,0.117,0.257,104.947,4,alternative
8785,1XjCxUmgXzqLEGzqUse3qK,Manal,Manal,No Pibe,35,230146,False,0.638,0.834,5,-7.468,1,0.0633,0.705,0.0861,0.157,0.5,104.321,4,blues
10689,0FopXOTee0BtUMZKMpwMJS,Freestylers;Navigator,Ruffneck (feat. Navigator),Ruffneck,11,425085,False,0.856,0.883,10,-11.464,1,0.0757,0.0145,3.84e-06,0.0317,0.66,125.857,4,breakbeat
8117,1L2haXaEqTMAcdUyAZJeV9,Ella Fitzgerald,Home At Christmas,Winter Wonderland,0,137026,False,0.499,0.339,8,-8.929,1,0.061,0.917,0.0,0.0784,0.656,116.269,4,blues
2492,4HB60oI2EV1uCu5fwwQ5M1,Bersuit Vergarabat,Triste Hora,Mi Caramelo,0,203493,False,0.422,0.28,7,-10.487,1,0.0375,0.785,0.0,0.116,0.343,165.402,4,alt-rock
5063,5Xs2wcsqZwZ6bfLSpAs08G,LiSA,紅蓮華,紅蓮華 -TV ver.-,60,89946,False,0.559,0.973,4,-3.386,0,0.088,0.0573,0.0,0.558,0.632,135.012,4,anime
10678,5jyLgNLPKalEycqNxAK6Rd,Roni Size;Reprazent,In The Mode,Snapshot,13,261826,False,0.551,0.863,11,-3.394,1,0.207,0.0516,2.56e-06,0.189,0.796,169.839,4,breakbeat
105,2RFt6ZWQbr9mPhsft9u9eX,Gabrielle Aplin;JP Cooper,Dear Happy,Losing Me,61,181760,False,0.66,0.407,7,-8.381,1,0.0571,0.236,0.0,0.109,0.257,133.86,4,acoustic
1470,6r1qi0ljLHnb7mOiE83au7,Bantunagojeje,Abre-Caminho,Abre-Caminho,19,226095,False,0.572,0.73,1,-12.687,1,0.0392,8.14e-05,0.822,0.105,0.815,129.706,4,afrobeat
8382,2x9cVSh5pr4bjU5PZgXoTs,Solomon Burke,Christmas Time,Presents for Christmas,0,193493,False,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,blues
2004,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,You Get Me So High,83,153000,False,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,4,alt-rock
5215,7Cd17G3oNQ34OWUwS8ZxfR,Kenshi Yonezu,Lemon,Lemon,53,256105,False,0.532,0.661,11,-4.924,1,0.0268,0.366,0.0,0.354,0.446,86.983,4,anime
2564,2hRNxkgCScd5yxbTsrGQR4,Charlie Brown Jr.,Acústico (Ao Vivo),Vinheta: Beat Box II / Como Tudo Deve Ser - Ao Vivo,48,282333,False,0.544,0.596,1,-10.325,0,0.059,0.226,1.17e-05,0.989,0.794,80.96,4,alt-rock
1720,0SOmYqBeGm7Hrd0lXseV2e,Criolo,Ainda Há Tempo,Ainda Há Tempo,18,318360,False,0.58,0.8,6,-7.528,1,0.345,0.281,0.0,0.0708,0.483,81.303,4,afrobeat
5539,70syKeeQhtf4UgHRglzrma,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),Laughter - LIVE,24,362280,False,0.37,0.814,6,-6.121,0,0.0391,0.0525,0.0,0.672,0.314,159.724,4,anime
2391,7MbfpPG4oVcnyIulMKBkCK,Charly García,Rock x siempre,Ojos De Video Tape,0,217853,False,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,alt-rock
4781,32DCSsnAxX8jpmu9w6C8DW,Bethel Music;Steffany Gretzinger,You Make Me Brave (Live),We Dance - Live,50,281506,False,0.302,0.274,1,-10.26,1,0.0353,0.947,2.28e-06,0.105,0.379,75.891,5,ambient
3496,2i0hWBMyrOXnGv3jWji0Lw,Rob Zombie,Halloween Spooky Party 2022,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,alternative
4226,35U312XkyaOTEbaftUt1K6,Elea;Bahramji,"Maui Chill, Vol. One (Sunset at the Kihei Cafe)",Flying Carpet,34,461380,False,0.667,0.526,4,-18.544,0,0.04,0.18,0.883,0.0771,0.0354,97.99,4,ambient
7059,6tBt0o5KS4xYaC7aKd7RY0,The Po' Ramblin' Boys,"Toil, Tears & Trouble","Hickory, Walnut & Pine",31,203666,False,0.636,0.634,9,-5.398,1,0.0267,0.614,0.0,0.185,0.631,98.931,4,bluegrass
5867,22sQUmLhT8umlEhQzDrzfJ,Reol,第六感,第六感,60,191624,False,0.675,0.959,7,-1.754,1,0.0835,0.00893,8.48e-05,0.325,0.835,134.017,4,anime
6472,7bw1XVQuxg9SmXsoaBWcjJ,Cruel Force,The Rise Of Satanic Might,Queen Of Heresy,19,216213,True,0.188,0.984,6,-5.223,1,0.0945,1.62e-06,0.847,0.195,0.446,186.646,4,black-metal
5281,4thBZp9kEDqeSwLtwcAZgk,TRUE,Lonely Queen's Liberation Party,Sincerely,56,275800,False,0.409,0.819,9,-3.784,0,0.0564,0.0351,0.0,0.322,0.458,143.937,4,anime
8565,69uJi5QsBtqlYkGURTBli8,Bonnie Raitt,Luck Of The Draw,I Can't Make You Love Me,65,332960,False,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,4,blues
7690,0I0Qa9JfsG3cn89uqU9OgB,The Seldom Scene,Old Train,Old Train,22,138226,False,0.526,0.445,4,-11.845,1,0.0362,0.815,4.04e-05,0.0999,0.828,121.073,4,bluegrass
1303,5G2pbqhXrpVbGOYoWaz04J,Kutiman;Doctor Flake,Maasai (Doctor Flake Remix),Maasai - Doctor Flake Remix,43,470837,False,0.648,0.874,6,-5.851,0,0.0342,0.0104,0.932,0.107,0.339,101.994,4,afrobeat
7159,3dC3qhF7T9fsfBpLVeZqcf,Greensky Bluegrass,All for Money,All for Money,27,462660,False,0.311,0.437,11,-13.102,1,0.0311,0.614,0.693,0.309,0.401,95.406,4,bluegrass
3948,6eGTANo4ak5Tb1FCBLtoFT,Los Rodriguez,Música para casa,Mi Enfermedad,0,209053,False,0.489,0.96,2,-5.424,1,0.0386,0.0913,0.000732,0.146,0.894,133.21,4,alternative
10572,27nWNbh3Emi36k8RxZs7JM,Orbital,20,Are We Here (Who Are They?),14,453160,False,0.565,0.846,0,-6.543,1,0.0386,0.0353,0.585,0.141,0.0941,142.974,4,breakbeat
6396,7mu3izFaaBjVHvsXkhArLK,Månegarm,Vargstenen,Vedergällningens Tid,19,226280,False,0.217,0.965,7,-2.378,0,0.0605,8.89e-06,0.688,0.237,0.253,110.454,4,black-metal
9227,0wKeObS2mudRny1hzoq8tu,ADL;Sant;Raillow;Froid,Favela Vive,Favela Vive,48,349767,True,0.743,0.471,0,-11.865,0,0.443,0.693,0.0,0.106,0.463,78.127,4,brazil
9079,4DVIA9RLre5v407SeMerY3,Nívea Soares,Eu Vou Construir,Eu Vou Construir,52,409459,False,0.436,0.443,0,-10.068,1,0.029,0.357,0.0,0.362,0.314,139.701,4,brazil
895,7HYrjmGBdvzLYgt1gIY5Zn,Pigeon Pit,Treehouse,Peach,27,150439,True,0.563,0.452,5,-8.96,1,0.048,0.877,1.38e-05,0.145,0.581,91.98,4,acoustic
443,5ZUObJNpVt2l9GogUSfALc,Joy Williams,Front Porch,The Trouble with Wanting,60,235586,False,0.396,0.198,2,-9.096,1,0.031,0.912,0.0,0.0972,0.19,138.624,3,acoustic
2724,0b0x5fdpSjvJ8LiYSPnWoF,Café Tacvba,Un Segundo MTV Unplugged,Las Batallas/Rarotonga - MTV Unplugged,46,326146,False,0.496,0.949,9,-8.056,1,0.0459,0.013,0.0231,0.807,0.441,164.655,4,alt-rock
7354,7fJcX4n3jrr2Nd2oB6VnUd,Greensky Bluegrass,All for Money,Collateral Damage,25,194267,False,0.338,0.374,5,-11.682,1,0.0316,0.722,0.00314,0.109,0.452,66.29,4,bluegrass
5228,3nMWM6o4pD6lAkDRPdcqvh,Akari Kito,Desire Again,Tiny Light,54,290813,False,0.497,0.947,7,-3.99,1,0.061,0.0351,1.33e-05,0.191,0.302,169.995,4,anime
189,12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,False,0.606,0.349,4,-13.967,1,0.0319,0.764,0.306,0.112,0.156,80.071,4,acoustic
4175,7AkPusgKsrTqbOcTTbRnFr,Novo Amor,"Cannot Be, Whatsoever",Halloween,63,154773,False,0.649,0.467,5,-6.589,1,0.0304,0.874,1.68e-05,0.114,0.353,106.549,4,ambient
10216,55iFpSzwgB2o6f42oF03gm,Overseer,Wreckage,Sparks,16,362813,False,0.574,0.404,3,-9.973,1,0.0258,0.167,0.000769,0.0576,0.0667,109.915,4,breakbeat
3047,1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers,Kick It,Fire - Remastered,1,123800,True,0.421,0.986,11,-1.795,0,0.152,0.00482,0.0,0.295,0.263,105.83,4,alternative
9870,5CkhGGuCO3r8Tv9dqYM2af,Nenhum De Nós,Extraño,Sobre o Tempo,45,274480,False,0.57,0.675,0,-9.001,1,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4,brazil
7989,6AEQqfqxnU4WjPHmAEfWlb,The Lil Smokies,Tornillo,World's on Fire,21,237158,False,0.287,0.677,9,-5.954,1,0.0362,0.248,0.014,0.254,0.371,156.475,4,bluegrass
6423,5BSa8MzfxhgmQe3pU4hYhI,Bestial Mockery,Gospel Of The Insane,Father In Heaven,19,164906,False,0.178,0.973,7,-7.233,1,0.128,5.67e-05,0.000328,0.145,0.137,191.817,3,black-metal
2315,0XsYX3MLhyIW2nmMiJjGN2,Mazzy Star,sadsadchristmas,Flowers In December,3,297893,False,0.59,0.229,7,-13.174,1,0.0301,0.115,0.00168,0.0854,0.168,96.859,4,alt-rock
7768,5yyFw8oDQJ3YguzSZT0iPm,Wood & Wire,North of Despair,Kingpin,22,199226,False,0.69,0.632,4,-8.568,1,0.0301,0.613,7.18e-05,0.357,0.775,99.536,4,bluegrass
282,3Mq1SOKwAPYgE0ZtPzvWZZ,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,False,0.647,0.298,3,-7.91,1,0.0311,0.861,0.0,0.12,0.31,106.244,4,acoustic
7966,1cjzQL5OfholGDOsI2xR26,Watchhouse,Haste Make / Hard Hearted Stranger,No Weight,22,245880,False,0.417,0.203,2,-12.322,1,0.0282,0.913,0.0786,0.125,0.181,139.82,3,bluegrass
1741,3hefAnE3N74TyKr9IB5LRf,Breakestra,Dusk Till Dawn,Back At The Boathouse,18,171704,False,0.763,0.925,11,-3.819,0,0.0406,0.0533,0.893,0.102,0.761,98.51,4,afrobeat
4355,2S2ASICVK0L1LtjaysKsel,Hildur Guðnadóttir,Joker (Original Motion Picture Soundtrack),Defeated Clown,44,159266,False,0.202,0.238,7,-16.526,1,0.0338,0.727,0.938,0.126,0.0383,97.274,3,ambient
3899,7GfYdXlYZ0uhEjhqjFV6YQ,Las Pastillas del Abuelo,Triste Hora,Tantas Escaleras - Live In Buenos Aires / 2016,0,273533,False,0.433,0.827,9,-5.992,0,0.0312,0.00932,0.492,0.737,0.549,150.942,4,alternative
5182,4DEcayGdIhaeJBsWl1Chx1,Rustage;Shofu;Jhbboss,Madara (Death),Madara (Death),50,183198,True,0.718,0.673,0,-7.766,0,0.37,0.294,0.0,0.107,0.625,72.236,4,anime
10282,4j1gILkUs97lR3p4cep0Vp,Krafty Kuts;Freestylers,Dynamite Love,Dynamite Love (Krafty Kuts vs. Freestylers),15,215840,False,0.649,0.93,2,-4.776,1,0.0389,0.0118,1.2e-05,0.0468,0.894,135.017,4,breakbeat
6353,1BZ9bUYt4fsF2bLVPZp2aU,Make Them Suffer;Courtney LaPlante,Contraband (feat. Courtney LaPlante),Contraband (feat. Courtney LaPlante),49,250145,True,0.475,0.959,11,-4.135,1,0.0903,9.35e-05,3.24e-06,0.213,0.135,129.983,4,black-metal
7960,3WnIiHfsbP2E1LXa3Ccjqh,Bryan Sutton,The More I Learn,Presbyterian Guitar,20,208000,False,0.706,0.114,9,-17.386,1,0.0448,0.937,0.935,0.122,0.16,130.725,4,bluegrass
9905,7dF4hVClH6mxg5Ia0wi7jX,Yung Buda,Zero,Magika,44,246070,True,0.809,0.264,1,-11.249,1,0.0828,0.614,0.0442,0.295,0.197,132.04,4,brazil
1083,06yiYlbdcanbh4GJEFyhEj,BaianaSystem;BNegão,OXEAXEEXU,Reza Forte,35,232293,False,0.838,0.914,0,-4.026,0,0.124,0.378,0.00398,0.0979,0.855,146.0,4,afrobeat
7902,3btzW7ffhAy7HYt2CU9pRf,Watkins Family Hour;Jon Brion,Vol. II,Thanks a Lot,21,183253,False,0.815,0.432,2,-8.015,1,0.0299,0.357,0.000227,0.0988,0.532,98.444,4,bluegrass
10916,3eQY9xhaneRGPOmUz9axj7,ED209;DJ Quest,Black Hole Swordpen,Swordpen - Original Mix,10,430680,False,0.776,0.918,11,-7.06,0,0.0656,0.0018,0.772,0.129,0.81,135.994,4,breakbeat
11331,0bdqcSVL7vLWhaH21yjrqY,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Not a Hero,19,82031,False,0.426,0.538,1,-9.927,1,0.0316,0.229,0.544,0.111,0.0399,89.338,4,british
87,2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic
276,7mQmu0JSoEyYU763IJXhIA,Jon Bryant,Headphones,Headphones,56,204998,False,0.559,0.455,5,-8.937,1,0.0306,0.421,2.08e-06,0.103,0.396,159.985,4,acoustic
3943,5jhIWm2hXdVQJaRDE9AGhW,The Shins,Alternative Christmas 2022,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,alternative
215,5MrgVJzR1du1gz8XWe4m28,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4,-14.174,1,0.0569,0.875,0.00784,0.114,0.243,83.555,4,acoustic
3196,3kQhWtoluFHPbcBC6gyYrZ,Zoé,tardes tranqui,Arrullo De Estrellas,0,252986,False,0.462,0.765,5,-7.011,1,0.036,0.324,0.231,0.0757,0.399,81.513,4,alternative
4436,0dHF8t7OIhgPele5WRUfWG,Sleeping At Last,"Covers, Vol. 1",I'm Gonna Be (500 Miles),54,211787,False,0.394,0.228,4,-12.584,1,0.0431,0.966,3.81e-05,0.113,0.258,104.625,4,ambient
8316,7suq0FFag5QEiQnyihDAhu,Slank,Kampungan,Mawar Merah,48,275620,False,0.454,0.593,7,-9.665,1,0.0252,0.0385,0.000552,0.125,0.41,93.052,4,blues
8827,2uLx3Gka9TGCz9Zgu7Uwav,Thin Lizzy;Derek Varnals,Shades Of A Blue Orphanage,Whiskey In The Jar,64,345186,False,0.557,0.693,7,-11.044,1,0.0445,0.531,0.00141,0.196,0.747,127.531,4,blues
9387,4D75ixy2I4ft75Ay25fKyP,Legião Urbana,O Descobrimento Do Brasil,Vinte E Nove,47,223933,False,0.42,0.542,7,-13.097,1,0.036,0.02,0.0471,0.185,0.72,129.726,5,brazil
7102,46LI9mnlQ8fJHH47ioBubg,Alison Krauss & Union Station,A Tribute Album,When You Say Nothing At All,57,261120,False,0.509,0.242,3,-13.353,1,0.0291,0.714,0.000365,0.127,0.448,169.642,4,bluegrass
8438,4ggwK5lXtlTT7lKJeeEnxf,Joe Walsh,(70's) Seventies Collected Volume 2,Rocky Mountain Way,0,316066,False,0.449,0.571,4,-7.119,1,0.0492,0.00604,0.701,0.0748,0.448,84.807,4,blues
10234,4eUXglxngkqBXw7kqeMgKL,Bombo Rosa,Rise,Rocinha - Mixed,16,195002,False,0.677,0.916,8,-4.836,0,0.0437,0.000167,0.935,0.329,0.644,128.001,4,breakbeat
7287,50Wwz1iZEhlWT6xddFS8qS,Trampled by Turtles,Palomino,It's a War,28,150693,False,0.284,0.909,7,-4.699,0,0.0433,0.245,0.00926,0.162,0.591,178.323,4,bluegrass
6930,4ywBPWj2NsH9DBTdMrzXLJ,Woods Of Ypres,Against The Seasons: Cold Winter Songs From The Dead Summer Heat,The Shams Of Optimism,17,182573,False,0.119,0.968,1,-4.299,1,0.374,1.36e-05,0.966,0.33,0.0374,171.644,3,black-metal
2667,0YHRPEBjZrfg2LHpMObMZn,Catupecu Machu,Cuadros Dentro De Cuadros,Hechizos,47,279013,False,0.595,0.907,4,-6.206,0,0.0387,0.0138,0.0,0.13,0.427,97.469,4,alt-rock
3338,0QBrw0zGpCa8gKIJd2KDGo,Counting Crows,Del gusto de mamá,Mr. Jones,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,alternative
2032,4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,alt-rock
2455,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alt-rock
3798,13SujS16XOFJx43loXNzZe,La Vela Puerca,Triste Hora,Va A Escampar,0,281533,False,0.617,0.738,9,-5.103,0,0.029,0.0137,4.52e-05,0.154,0.342,123.993,4,alternative
5603,1GfUfl8HGB2UxOgnncUX29,PELICAN FANCLUB,Who are you?,Who are you?,44,206746,False,0.413,0.939,1,-2.947,1,0.0533,0.00296,0.0,0.0278,0.586,92.531,4,anime
3616,40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67,503240,False,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,alternative
11094,14DLzsFYQOK3195eshJ3Aw,Philharmonia Orchestra;Charles Dutoit,Happy Haunted Halloween Tunes,"Danse macabre, Op. 40",0,422826,False,0.334,0.187,7,-20.906,0,0.0415,0.884,0.797,0.105,0.0836,112.135,4,british
4440,4eLKR4wt81H4aso4KyAkO1,Bethel Music;Leeland Mooring,Have It All (Live),Lion and the Lamb,53,280762,False,0.455,0.734,11,-7.422,1,0.0315,0.00555,0.0,0.243,0.267,90.019,4,ambient
11286,7io1erAh1tMxG5VMBC8rVw,Tom Rosenthal;Billie Marten,Z-Sides,Hugging You - Acoustic,59,233557,False,0.4,0.037,8,-20.456,1,0.0503,0.957,4.22e-05,0.0964,0.316,77.936,4,british
3012,0AUyNF6iFxMNQsNx2nhtrw,grandson,Blood // Water,Blood // Water,75,216720,False,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4,alternative
4597,5EdqBLQrzOgQsHIs7A3fxA,Little Symphony,Serenity,Dalfon,27,114285,False,0.199,0.102,0,-23.531,1,0.0497,0.838,0.903,0.114,0.262,81.059,4,ambient
2328,3To5owsnumbjenW1G5j0VK,Los Prisioneros,Modo trabajación,Tren Al Sur,0,336933,False,0.676,0.67,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,alt-rock
11197,6vmXrxQgCYzGXwRSoJf4I1,Michael Nyman;Johannes Bornlöf,Refreshing Piano,The Heart Asks Pleasure First,0,196950,False,0.303,0.178,9,-22.166,0,0.0432,0.935,0.779,0.111,0.379,176.897,3,british
5057,6faRsCMylJKKQqESbwJTA9,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,哀と悲,53,179520,False,0.28,0.183,4,-14.359,0,0.0361,0.743,0.525,0.173,0.0395,119.685,4,anime
10634,2wINtZRRBKxyNOwSt5ChmF,The Prodigy,Out of Space,Ruff in the Jungle Bizness - Uplifting Vibes Remix,12,257333,False,0.646,0.914,11,-12.035,1,0.0471,0.00159,0.681,0.122,0.319,148.066,4,breakbeat
6704,3gq4nxtnH8HPLj6GgDD4xD,Moribund Oblivion,Manevi,Gecip Gittim,18,301413,False,0.455,0.758,3,-5.164,0,0.0428,1.33e-05,0.0503,0.0898,0.273,140.061,4,black-metal
383,3wpZTp7HM8Dv25oExNgCC6,Ingrid Michaelson,Be OK,Keep Breathing,54,205586,False,0.52,0.308,7,-11.996,1,0.0331,0.776,0.00285,0.115,0.187,125.93,3,acoustic
6694,0y5Rpnq7cT4FA4sbPLMkWo,Kvelertak,Meir,Undertro,18,385853,False,0.469,0.956,9,-5.665,1,0.104,4.3e-05,0.842,0.329,0.175,139.975,4,black-metal
9041,7BlLmanL024pf0doBknUi4,Gabriel Brito,Eu Não Sou Mais Órfão (Acústico),Eu Não Sou Mais Órfão - Acústico,54,208810,False,0.535,0.266,4,-8.483,1,0.0275,0.768,0.0,0.109,0.158,141.761,3,brazil
9607,2hQykQxAGtmbMBvAN7T4Z0,Armandinho,Armandinho,Folha De Bananeira,44,216320,False,0.834,0.562,5,-9.667,1,0.0373,0.0982,0.0,0.29,0.953,129.086,4,brazil
4922,70QS32esz28P1DmYDZVI9c,Ludovico Einaudi;Czech National Symphony Orchestra,Cinema,Love Is A Mystery,45,182160,False,0.0844,0.13,2,-15.927,1,0.0424,0.889,0.874,0.0887,0.0501,171.138,3,ambient
